School,Course Number,Course Name,Only Available Within Option/Specialization,Atypical Elective,Course Description
McGill,ECSE 512,Digital Signal Processing 1, ,Yes,"Electrical Engineering : Review of discrete-time transforms, sampling and quantization, frequency analysis. Structures for IIR and FIR filters, coefficient quantization, roundoff noise. The DFT, its properties, frequency analysis and filtering using DFT methods, the FFT and its implementation. Multirate processing, subsampling and interpolation, oversampling techniques."
McGill,ECSE 513,Robust Control Systems, ,Yes,Electrical Engineering : Feedback interconnections of LTI systems; Nominal stability and performance of feedback control systems; Norms of signals and systems; H2-optimal control; H-infinity-optimal control; Uncertainty modelling for robust control; Robust closed-loop stability and performance; Robust H-infinity control; Robustness check using mu-analysis; Robust controller design via mu-synthesis.
McGill,ECSE 515,Optical Fibre Communications, ,Yes,"Electrical Engineering : Optical fibre communication technology and principles of optical transport: modulation formats, signal propagation and impairments in optical fibres, sources of noise, amplification and regeneration, optical signal processing technologies, system design."
McGill,ECSE 516,Nonlinear and Hybrid Control Systems, ,Yes,"Electrical Engineering : Examples of hybrid control systems (HCS). Review of nonlinear system state, controllability, observability, stability. HCS specified via ODEs and automata. Continuous and discrete states and dynamics; controlled and autonomous discrete state switching. HCS stability via Lyapunov theory and LaSalle Invariance Principle. Hybrid Maximum Principle and Hybrid Dynamic Programming; computational algorithms."
McGill,ECSE 517,Neural Prosthetic Systems, ,Yes,"Electrical Engineering : Selected topics in bioengineering focusing on the principles of neural prosthetics systems (brain machine interfaces). Paralysis as a communication problem. Motor control theory receptive fields. Electrical properties of the central nervous system, modern measurement technologies, encoding and mutual information, statistical data analysis, decoding and thought prediction."
McGill,ECSE 518,Telecommunication Network Analysis, ,Yes,Electrical Engineering : Mathematical modeling and analysis techniques for the control and management of modern networks. Introduction to queuing networks; birth/death processes; routing optimization and fairness; multi-commodity network flow; traffic modeling; effective bandwidth and network calculus; performance modeling.
McGill,ECSE 519,Semiconductor Nanostructures and Nanophotonic Devices, ,Yes,"Electrical Engineering : Physics, design, synthesis, and fundamental properties of semiconductor nanostructures, quantum dots, nanowires, and nanotubes. Nanoscale confinement of radiation, properties of microcavities, whispering gallery modes, photonic crystals, strong vs. weak coupling, and Purcell effect. Quantum dot lasers, nanowire LEDs, and photonic crystal lasers. Nonclassical light sources. Solar cells and thermoelectric devices."
McGill,ECSE 521,Digital Communications 1, ,Yes,"Electrical Engineering : Transmission over AWGN channels: optimum receiver design, digital modulation techniques, coherent, noncoherent and differentially coherent detection. Signal design for bandlimited AWGN channels. Channel capacity. Channel coding: block codes, convolutional codes, coded modulation techniques, turbo codes. Transmission over AWGN and ISI channels: MLSE, linear equalization, decision-feedback equalization, precoding, multi-carrier transmission."
McGill,ECSE 522,Nonlinear Phenomena in Power Systems Dynamics, ,Yes,"Electrical Engineering : Introduces nonlinear dynamics, with applications to generic engineering and power engineering. Topics include one- and two- dimensional systems; bifurcations;
phase plane; nonlinear oscillators; Lorenz equations and chaos. Emphasizes power system dynamic modelling and stability. Topics include synchronous machine
dynamic modelling; numerical integration methods for dynamic simulations; excitation system and turbine governor; transient stability; small signal stability; voltage stability; nonlinear dynamics and bifurcations in power system dynamic study."
McGill,ECSE 523,Speech Communications, ,Yes,"Electrical Engineering : Articulatory and acoustic descriptions of speech production, speech production models, speech perception, digital processing of speech signals, vocodors using formant, linear predictive and cepstral techniques, overview of automatic speech recognition systems, speech synthesis systems and speaker verification systems."
McGill,ECSE 524,Interconnects and Signal Integrity, ,Yes,"Electrical Engineering : Interconnect structures, signal integrity issues: reflection, crosstalk, noise, electromagnetic interference, Lossy transmission lines, RLGC matrix representations, wave propagation in multilayered substrates, periodically loaded lines, Floquet's theorem, power distribution network, simultaneous switching noise, packaging structures, chip interconnection technologies, substrate integrated waveguides, methods for experimental characterization of interconnects, signal integrity CAD tools."
McGill,ECSE 526,Artificial Intelligence, ,Yes,"Electrical Engineering : Design principles of autonomous agents, agent architectures, machine learning, neural networks, genetic algorithms, and multi-agent collaboration. The course includes a term project that consists of designing and implementing software agents that collaborate and compete in a simulated environment."
McGill,ECSE 527,Optical Engineering, ,Yes,"Electrical Engineering : A structured introduction to modern optical engineering. Topics covered include the
propagation of light through space, refraction, diffraction, polarization, lens systems, ray-tracing, aberrations, computer-aided design and optimization techniques, Gaussian beam analysis, micro-optics and computer generated
diffractive optical elements."
